id	category	name	iri
ensembl:ENSG00000140455	biolink:Gene	USP3	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000067955	biolink:Gene	CBFB	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000108622	biolink:Gene	ICAM2	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000182389	biolink:Gene	CACNB4	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000078687	biolink:Gene	TNRC6C	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000269858	biolink:Gene	EGLN2	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000103326	biolink:Gene	CAPN15	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000141568	biolink:Gene	FOXK2	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000115297	biolink:Gene	TLX2	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000129749	biolink:Gene	CHRNA10	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000104885	biolink:Gene	DOT1L	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000100027	biolink:Gene	YPEL1	
ensembl:ENSG00000134086	biolink:Gene	VHL	
ensembl:ENSG00000196132	biolink:Gene	MYT1	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000005007	biolink:Gene	UPF1	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000175104	biolink:Gene	TRAF6	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000105568	biolink:Gene	PPP2R1A	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000175054	biolink:Gene	ATR	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000111667	biolink:Gene	USP5	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000092098	biolink:Gene	RNF31	
ensembl:ENSG00000198900	biolink:Gene	TOP1	
ensembl:ENSG00000055208	biolink:Gene	TAB2	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000112972	biolink:Gene	HMGCS1	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000117305	biolink:Gene	HMGCL	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000033100	biolink:Gene	CHPF2	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000146233	biolink:Gene	CYP39A1	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000138109	biolink:Gene	CYP2C9	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000134716	biolink:Gene	CYP2J2	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000130649	biolink:Gene	CYP2E1	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000167600	biolink:Gene	CYP2S1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000109576	biolink:Gene	AADAT	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000006071	biolink:Gene	ABCC8	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000119688	biolink:Gene	ABCD4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000162836	biolink:Gene	ACP6	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000131966	biolink:Gene	ACTR10	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000065457	biolink:Gene	ADAT1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000176454	biolink:Gene	LPCAT4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000153207	biolink:Gene	AHCTF1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000163568	biolink:Gene	AIM2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000163568	biolink:Gene	AIM2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000196139	biolink:Gene	AKR1C3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000125652	biolink:Gene	ALKBH7	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000116127	biolink:Gene	ALMS1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000132965	biolink:Gene	ALOX5AP	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000082146	biolink:Gene	STRADB	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000260691	biolink:Gene	ANKRD20A1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000164111	biolink:Gene	ANXA5	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000177879	biolink:Gene	AP3S1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000047648	biolink:Gene	ARHGAP6	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000113966	biolink:Gene	ARL6	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000111229	biolink:Gene	ARPC3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000241553	biolink:Gene	ARPC4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000107669	biolink:Gene	ATE1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000058063	biolink:Gene	ATP11B	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000241837	biolink:Gene	ATP5PO	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000006453	biolink:Gene	BAIAP2L1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000138376	biolink:Gene	BARD1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000113916	biolink:Gene	BCL6	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000105829	biolink:Gene	BET1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000015475	biolink:Gene	BID	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000106605	biolink:Gene	BLVRA	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000117475	biolink:Gene	BLZF1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000157764	biolink:Gene	BRAF	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000141867	biolink:Gene	BRD4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000185024	biolink:Gene	BRF1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000157895	biolink:Gene	C12orf43	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000100445	biolink:Gene	SDR39U1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000140534	biolink:Gene	TICRR	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000184507	biolink:Gene	NUTM1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000133393	biolink:Gene	CEP20	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000157181	biolink:Gene	ODR4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000118292	biolink:Gene	C1orf54	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000143303	biolink:Gene	METTL25B	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000125869	biolink:Gene	LAMP5	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000125386	biolink:Gene	FAM193A	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000135324	biolink:Gene	MRAP2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000204420	biolink:Gene	MPIG6B	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000006283	biolink:Gene	CACNA1G	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000081248	biolink:Gene	CACNA1S	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000108702	biolink:Gene	CCL1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000100814	biolink:Gene	CCNB1IP1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000121594	biolink:Gene	CD80	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000065883	biolink:Gene	CDK13	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000039068	biolink:Gene	CDH1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000114107	biolink:Gene	CEP70	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000153922	biolink:Gene	CHD1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000111666	biolink:Gene	CHPT1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000169105	biolink:Gene	CHST14	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000105205	biolink:Gene	CLC	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000142675	biolink:Gene	CNKSR1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000100473	biolink:Gene	COCH	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000169031	biolink:Gene	COL4A3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000080573	biolink:Gene	COL5A3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000122218	biolink:Gene	COPA	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000138663	biolink:Gene	COPS4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000132423	biolink:Gene	COQ3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000262246	biolink:Gene	CORO7	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000132693	biolink:Gene	CRP	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000101811	biolink:Gene	CSTF2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000102974	biolink:Gene	CTCF	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000047230	biolink:Gene	CTPS2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000064601	biolink:Gene	CTSA	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000109861	biolink:Gene	CTSC	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000036257	biolink:Gene	CUL3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000169245	biolink:Gene	CXCL10	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000111012	biolink:Gene	CYP27B1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000100197	biolink:Gene	CYP2D6	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000187323	biolink:Gene	DCC	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000151693	biolink:Gene	ASAP2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000100612	biolink:Gene	DHRS7	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000067248	biolink:Gene	DHX29	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000108771	biolink:Gene	DHX58	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000147202	biolink:Gene	DIAPH2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000066084	biolink:Gene	DIP2B	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000154309	biolink:Gene	DISP1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000152592	biolink:Gene	DMP1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000105877	biolink:Gene	DNAH11	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000179532	biolink:Gene	DNHD1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000125821	biolink:Gene	DTD1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000167264	biolink:Gene	DUS2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000144597	biolink:Gene	EAF1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000147654	biolink:Gene	EBAG9	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000122882	biolink:Gene	ECD	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000145194	biolink:Gene	ECE2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000140598	biolink:Gene	EFL1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000120738	biolink:Gene	EGR1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000135930	biolink:Gene	EIF4E2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000110675	biolink:Gene	ELMOD1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000109911	biolink:Gene	ELP4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000065361	biolink:Gene	ERBB3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000117480	biolink:Gene	FAAH	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000154124	biolink:Gene	OTULIN	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000183662	biolink:Gene	TAFA1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000038219	biolink:Gene	BOD1L1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000169710	biolink:Gene	FASN	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000165323	biolink:Gene	FAT3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000132879	biolink:Gene	FBXO44	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000112146	biolink:Gene	FBXO9	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000109670	biolink:Gene	FBXW7	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000151422	biolink:Gene	FER	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000171055	biolink:Gene	FEZ2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000180263	biolink:Gene	FGD6	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000115641	biolink:Gene	FHL2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000155085	biolink:Gene	AK9	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000187806	biolink:Gene	TMEM202	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000177679	biolink:Gene	SRRM3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000171495	biolink:Gene	MROH2B	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000189357	biolink:Gene	SPATA31D4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000187510	biolink:Gene	PLEKHG7	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000198793	biolink:Gene	MTOR	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000105255	biolink:Gene	FSD1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000169826	biolink:Gene	CSGALNACT2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000145321	biolink:Gene	GC	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000137270	biolink:Gene	GCM1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000240771	biolink:Gene	ARHGEF25	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000100083	biolink:Gene	GGA1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000137198	biolink:Gene	GMPR	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000146535	biolink:Gene	GNA12	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000156049	biolink:Gene	GNA14	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000163281	biolink:Gene	GNPDA2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000100522	biolink:Gene	GNPNAT1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000135677	biolink:Gene	GNS	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000117262	biolink:Gene	GPR89A	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000167191	biolink:Gene	GPRC5B	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000121957	biolink:Gene	GPSM2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000121957	biolink:Gene	GPSM2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000224586	biolink:Gene	GPX5	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000068400	biolink:Gene	GRIPAP1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000082701	biolink:Gene	GSK3B	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000137947	biolink:Gene	GTF2B	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000197265	biolink:Gene	GTF2E2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000125484	biolink:Gene	GTF3C4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000107937	biolink:Gene	GTPBP4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000115677	biolink:Gene	HDLBP	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000103657	biolink:Gene	HERC1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000275221	biolink:Gene	H2AC15	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000275663	biolink:Gene	H4C7	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000197451	biolink:Gene	HNRNPAB	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000096746	biolink:Gene	HNRNPH3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000105991	biolink:Gene	HOXA1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000128710	biolink:Gene	HOXD10	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000198189	biolink:Gene	HSD17B11	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000168701	biolink:Gene	TMEM208	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000157219	biolink:Gene	HTR5A	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000152936	biolink:Gene	LMNTD1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000111537	biolink:Gene	IFNG	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000017427	biolink:Gene	IGF1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000243646	biolink:Gene	IL10RB	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000136689	biolink:Gene	IL1RN	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000104432	biolink:Gene	IL7	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000160051	biolink:Gene	IQCC	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000140968	biolink:Gene	IRF8	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000213928	biolink:Gene	IRF9	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000198542	biolink:Gene	ITGBL1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000012817	biolink:Gene	KDM5D	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000167216	biolink:Gene	KATNAL2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000176595	biolink:Gene	KBTBD11	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000123444	biolink:Gene	KBTBD4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000116396	biolink:Gene	KCNC4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000120049	biolink:Gene	KCNIP2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000156113	biolink:Gene	KCNMA1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000156113	biolink:Gene	KCNMA1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000124134	biolink:Gene	KCNS1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000136636	biolink:Gene	KCTD3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000079999	biolink:Gene	KEAP1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000187715	biolink:Gene	KBTBD12	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000146021	biolink:Gene	KLHL3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000134545	biolink:Gene	KLRC1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000183762	biolink:Gene	KREMEN1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000171446	biolink:Gene	KRT27	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000196569	biolink:Gene	LAMA2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000205629	biolink:Gene	LCMT1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000106689	biolink:Gene	LHX2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000163431	biolink:Gene	LMOD1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000176204	biolink:Gene	LRRTM4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000161654	biolink:Gene	LSM12	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000159871	biolink:Gene	LYPD5	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000157093	biolink:Gene	LYZL4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000198517	biolink:Gene	MAFK	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000100030	biolink:Gene	MAPK1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000089022	biolink:Gene	MAPKAPK5	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000069020	biolink:Gene	MAST4	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000125952	biolink:Gene	MAX	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000175471	biolink:Gene	MCTP1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000135679	biolink:Gene	MDM2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000112159	biolink:Gene	MDN1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000164758	biolink:Gene	MED30	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000152595	biolink:Gene	MEPE	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000133422	biolink:Gene	MORC2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000123562	biolink:Gene	MORF4L2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000196199	biolink:Gene	MPHOSPH8	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000072952	biolink:Gene	IRAG1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000005302	biolink:Gene	MSL3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000196091	biolink:Gene	MYBPC1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000156239	biolink:Gene	N6AMT1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000196531	biolink:Gene	NACA	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000149294	biolink:Gene	NCAM1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000141027	biolink:Gene	NCOR1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000120837	biolink:Gene	NFYB	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000135577	biolink:Gene	NMBR	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000169251	biolink:Gene	NMD3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000163273	biolink:Gene	NPPC	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000120798	biolink:Gene	NR2C1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000148053	biolink:Gene	NTRK2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000109205	biolink:Gene	ODAM	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000123240	biolink:Gene	OPTN	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000197887	biolink:Gene	OR1S2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000176547	biolink:Gene	OR4C3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000176742	biolink:Gene	OR51V1	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000187747	biolink:Gene	OR52B6	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000205495	biolink:Gene	OR52J3	
ensembl:ENSG00000136997	biolink:Gene	MYC	
ensembl:ENSG00000228278	biolink:Gene	ORM2	
ensembl:ENSG00000136997	biolink:Gene	MYC	
